Asset_ID,Category,Monetization,Start_Date,Revenue_Date,Daily_Revenue
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-03-21,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-03-22,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-03-23,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-03-24,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-03-25,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-03-26,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-03-27,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-03-28,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-03-29,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-03-30,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-03-31,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-04-01,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-04-02,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-04-03,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-04-04,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-04-05,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-04-06,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-04-07,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-04-08,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-04-09,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-04-10,2.03
IP-0133,Media & Entertainment,Subscriptions,2025-02-10,2025-04-11,2.03
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-10,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-11,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-12,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-13,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-14,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-15,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-16,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-17,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-18,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-19,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-20,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-21,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-22,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-23,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-24,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-25,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-26,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-27,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-02-28,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-01,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-02,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-03,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-04,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-05,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-06,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-07,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-08,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-09,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-10,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-11,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-12,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-13,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-14,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-15,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-16,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-17,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-18,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-19,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-20,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-21,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-22,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-23,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-24,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-25,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-26,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-27,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-28,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-29,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-30,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-03-31,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-04-01,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-04-02,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-04-03,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-04-04,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-04-05,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-04-06,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-04-07,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-04-08,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-04-09,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-04-10,2.44
IP-0133,Media & Entertainment,Staking,2025-02-10,2025-04-11,2.44
IP-0134,Publishing,Licensing,2025-02-10,2025-02-10,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-11,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-12,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-13,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-14,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-15,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-16,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-17,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-18,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-19,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-20,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-21,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-22,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-23,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-24,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-25,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-26,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-27,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-02-28,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-01,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-02,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-03,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-04,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-05,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-06,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-07,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-08,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-09,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-10,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-11,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-12,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-13,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-14,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-15,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-16,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-17,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-18,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-19,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-20,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-21,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-22,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-23,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-24,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-25,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-26,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-27,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-28,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-29,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-30,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-03-31,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-04-01,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-04-02,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-04-03,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-04-04,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-04-05,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-04-06,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-04-07,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-04-08,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-04-09,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-04-10,3.93
IP-0134,Publishing,Licensing,2025-02-10,2025-04-11,3.93
IP-0135,Publishing,Advertising,2025-02-10,2025-02-10,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-11,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-12,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-13,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-14,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-15,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-16,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-17,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-18,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-19,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-20,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-21,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-22,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-23,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-24,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-25,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-26,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-27,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-02-28,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-01,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-02,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-03,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-04,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-05,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-06,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-07,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-08,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-09,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-10,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-11,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-12,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-13,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-14,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-15,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-16,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-17,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-18,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-19,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-20,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-21,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-22,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-23,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-24,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-25,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-26,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-27,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-28,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-29,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-30,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-03-31,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-04-01,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-04-02,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-04-03,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-04-04,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-04-05,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-04-06,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-04-07,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-04-08,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-04-09,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-04-10,3.17
IP-0135,Publishing,Advertising,2025-02-10,2025-04-11,3.17
IP-0136,Education,Licensing,2025-02-11,2025-02-11,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-12,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-13,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-14,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-15,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-16,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-17,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-18,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-19,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-20,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-21,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-22,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-23,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-24,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-25,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-26,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-27,1.41
IP-0136,Education,Licensing,2025-02-11,2025-02-28,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-01,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-02,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-03,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-04,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-05,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-06,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-07,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-08,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-09,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-10,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-11,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-12,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-13,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-14,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-15,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-16,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-17,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-18,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-19,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-20,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-21,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-22,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-23,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-24,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-25,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-26,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-27,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-28,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-29,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-30,1.41
IP-0136,Education,Licensing,2025-02-11,2025-03-31,1.41
IP-0136,Education,Licensing,2025-02-11,2025-04-01,1.41
IP-0136,Education,Licensing,2025-02-11,2025-04-02,1.41
IP-0136,Education,Licensing,2025-02-11,2025-04-03,1.41
IP-0136,Education,Licensing,2025-02-11,2025-04-04,1.41
IP-0136,Education,Licensing,2025-02-11,2025-04-05,1.41
IP-0136,Education,Licensing,2025-02-11,2025-04-06,1.41
IP-0136,Education,Licensing,2025-02-11,2025-04-07,1.41
IP-0136,Education,Licensing,2025-02-11,2025-04-08,1.41
IP-0136,Education,Licensing,2025-02-11,2025-04-09,1.41
IP-0136,Education,Licensing,2025-02-11,2025-04-10,1.41
IP-0136,Education,Licensing,2025-02-11,2025-04-11,1.41
IP-0136,Education,Advertising,2025-02-11,2025-02-11,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-12,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-13,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-14,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-15,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-16,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-17,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-18,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-19,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-20,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-21,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-22,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-23,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-24,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-25,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-26,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-27,3.77
IP-0136,Education,Advertising,2025-02-11,2025-02-28,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-01,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-02,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-03,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-04,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-05,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-06,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-07,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-08,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-09,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-10,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-11,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-12,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-13,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-14,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-15,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-16,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-17,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-18,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-19,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-20,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-21,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-22,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-23,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-24,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-25,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-26,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-27,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-28,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-29,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-30,3.77
IP-0136,Education,Advertising,2025-02-11,2025-03-31,3.77
IP-0136,Education,Advertising,2025-02-11,2025-04-01,3.77
IP-0136,Education,Advertising,2025-02-11,2025-04-02,3.77
IP-0136,Education,Advertising,2025-02-11,2025-04-03,3.77
IP-0136,Education,Advertising,2025-02-11,2025-04-04,3.77
IP-0136,Education,Advertising,2025-02-11,2025-04-05,3.77
IP-0136,Education,Advertising,2025-02-11,2025-04-06,3.77
IP-0136,Education,Advertising,2025-02-11,2025-04-07,3.77
IP-0136,Education,Advertising,2025-02-11,2025-04-08,3.77
IP-0136,Education,Advertising,2025-02-11,2025-04-09,3.77
IP-0136,Education,Advertising,2025-02-11,2025-04-10,3.77
IP-0136,Education,Advertising,2025-02-11,2025-04-11,3.77
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-11,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-12,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-13,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-14,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-15,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-16,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-17,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-18,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-19,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-20,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-21,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-22,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-23,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-24,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-25,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-26,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-27,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-02-28,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-01,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-02,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-03,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-04,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-05,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-06,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-07,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-08,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-09,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-10,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-11,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-12,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-13,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-14,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-15,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-16,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-17,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-18,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-19,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-20,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-21,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-22,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-23,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-24,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-25,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-26,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-27,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-28,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-29,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-30,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-03-31,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-04-01,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-04-02,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-04-03,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-04-04,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-04-05,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-04-06,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-04-07,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-04-08,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-04-09,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-04-10,3.4
IP-0137,Lifestyle,Subscriptions,2025-02-11,2025-04-11,3.4
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-11,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-12,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-13,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-14,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-15,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-16,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-17,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-18,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-19,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-20,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-21,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-22,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-23,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-24,4.67
IP-0137,Lifestyle,Advertising,2025-02-11,2025-02-25,4.67
